Tue Sep 15 06:30:40 2020 Fold 4, Epoch 7, lr: 0.0002785, train loss: 0.34730, valid loss: 0.52391, Acc: 76.9355, AUC: 0.760464, AUC_no_ext: 0.760464.
Tue Sep 15 06:34:05 2020 Fold 4, Epoch 8, lr: 0.0002694, train loss: 0.33330, valid loss: 0.46464, Acc: 81.4516, AUC: 0.774951, AUC_no_ext: 0.774951.
Tue Sep 15 06:37:30 2020 Fold 4, Epoch 9, lr: 0.0002589, train loss: 0.32886, valid loss: 0.54187, Acc: 78.7097, AUC: 0.725650, AUC_no_ext: 0.725650.
Tue Sep 15 06:40:58 2020 Fold 4, Epoch 10, lr: 0.0002471, train loss: 0.32030, valid loss: 0.49411, Acc: 78.5484, AUC: 0.743100, AUC_no_ext: 0.743100.
Tue Sep 15 06:44:29 2020 Fold 4, Epoch 11, lr: 0.0002342, train loss: 0.30672, valid loss: 0.55755, Acc: 77.9032, AUC: 0.746994, AUC_no_ext: 0.746994.
Tue Sep 15 06:47:59 2020 Fold 4, Epoch 12, lr: 0.0002203, train loss: 0.30337, valid loss: 0.52983, Acc: 78.5484, AUC: 0.753779, AUC_no_ext: 0.753779.
Tue Sep 15 06:51:29 2020 Fold 4, Epoch 13, lr: 0.0002055, train loss: 0.30252, valid loss: 0.47089, Acc: 79.6774, AUC: 0.799502, AUC_no_ext: 0.799502.
Tue Sep 15 06:54:58 2020 Fold 4, Epoch 14, lr: 0.0001901, train loss: 0.29487, valid loss: 0.49560, Acc: 79.0323, AUC: 0.770385, AUC_no_ext: 0.770385.
Tue Sep 15 06:58:28 2020 Fold 4, Epoch 15, lr: 0.0001743, train loss: 0.30217, valid loss: 0.51938, Acc: 77.7419, AUC: 0.780105, AUC_no_ext: 0.780105.
Tue Sep 15 07:01:56 2020 Fold 4, Epoch 16, lr: 0.0001581, train loss: 0.27178, valid loss: 0.55230, Acc: 78.7097, AUC: 0.779360, AUC_no_ext: 0.779360.
Tue Sep 15 07:05:27 2020 Fold 4, Epoch 17, lr: 0.0001419, train loss: 0.27016, valid loss: 0.54918, Acc: 80.4839, AUC: 0.789496, AUC_no_ext: 0.789496.
