Fri Sep 11 09:45:49 2020 Fold 4, Epoch 6, lr: 0.0002861, train loss: 0.41577, valid loss: 0.57532, acc: 75.8065, auc: 0.739722, auc_no_ext: 0.739722.
Fri Sep 11 09:48:52 2020 Fold 4, Epoch 7, lr: 0.0002785, train loss: 0.40178, valid loss: 0.52454, acc: 72.9032, auc: 0.750444, auc_no_ext: 0.750444.
Fri Sep 11 09:51:55 2020 Fold 4, Epoch 8, lr: 0.0002694, train loss: 0.40620, valid loss: 0.51341, acc: 73.5484, auc: 0.746235, auc_no_ext: 0.746235.
Fri Sep 11 09:54:57 2020 Fold 4, Epoch 9, lr: 0.0002589, train loss: 0.38690, valid loss: 0.56198, acc: 77.4194, auc: 0.734196, auc_no_ext: 0.734196.
Fri Sep 11 09:58:00 2020 Fold 4, Epoch 10, lr: 0.0002471, train loss: 0.37137, valid loss: 0.54755, acc: 78.2258, auc: 0.761581, auc_no_ext: 0.761581.
Fri Sep 11 10:01:03 2020 Fold 4, Epoch 11, lr: 0.0002342, train loss: 0.37873, valid loss: 0.55159, acc: 79.6774, auc: 0.763614, auc_no_ext: 0.763614.
Fri Sep 11 10:04:06 2020 Fold 4, Epoch 12, lr: 0.0002203, train loss: 0.35336, valid loss: 0.64911, acc: 79.0323, auc: 0.756227, auc_no_ext: 0.756227.
Fri Sep 11 10:07:08 2020 Fold 4, Epoch 13, lr: 0.0002055, train loss: 0.35945, valid loss: 0.50562, acc: 76.7742, auc: 0.745491, auc_no_ext: 0.745491.
Fri Sep 11 10:10:11 2020 Fold 4, Epoch 14, lr: 0.0001901, train loss: 0.34559, valid loss: 0.73740, acc: 78.5484, auc: 0.769812, auc_no_ext: 0.769812.
Fri Sep 11 10:13:14 2020 Fold 4, Epoch 15, lr: 0.0001743, train loss: 0.33236, valid loss: 0.60765, acc: 76.1290, auc: 0.744761, auc_no_ext: 0.744761.
Fri Sep 11 10:16:16 2020 Fold 4, Epoch 16, lr: 0.0001581, train loss: 0.32453, valid loss: 0.58538, acc: 80.6452, auc: 0.774078, auc_no_ext: 0.774078.
Fri Sep 11 10:19:19 2020 Fold 4, Epoch 17, lr: 0.0001419, train loss: 0.32839, valid loss: 0.56150, acc: 78.7097, auc: 0.773234, auc_no_ext: 0.773234.
Fri Sep 11 10:22:22 2020 Fold 4, Epoch 18, lr: 0.0001257, train loss: 0.30469, valid loss: 0.53724, acc: 77.5806, auc: 0.802737, auc_no_ext: 0.802737.
Fri Sep 11 10:25:24 2020 Fold 4, Epoch 19, lr: 0.0001099, train loss: 0.29117, valid loss: 0.56701, acc: 79.5161, auc: 0.788737, auc_no_ext: 0.788737.
Fri Sep 11 10:28:27 2020 Fold 4, Epoch 20, lr: 0.0000945, train loss: 0.29219, valid loss: 0.51580, acc: 80.4839, auc: 0.802122, auc_no_ext: 0.802122.
Fri Sep 11 10:31:30 2020 Fold 4, Epoch 21, lr: 0.0000797, train loss: 0.28233, valid loss: 0.56107, acc: 78.3871, auc: 0.789395, auc_no_ext: 0.789395.
Fri Sep 11 10:34:32 2020 Fold 4, Epoch 22, lr: 0.0000658, train loss: 0.28763, valid loss: 0.57532, acc: 79.8387, auc: 0.784729, auc_no_ext: 0.784729.
Fri Sep 11 10:37:35 2020 Fold 4, Epoch 23, lr: 0.0000529, train loss: 0.26428, valid loss: 0.57999, acc: 80.0000, auc: 0.785473, auc_no_ext: 0.785473.
Fri Sep 11 10:40:37 2020 Fold 4, Epoch 24, lr: 0.0000411, train loss: 0.25516, valid loss: 0.56801, acc: 81.4516, auc: 0.780677, auc_no_ext: 0.780677.
Fri Sep 11 10:43:40 2020 Fold 4, Epoch 25, lr: 0.0000306, train loss: 0.25932, valid loss: 0.57427, acc: 79.6774, auc: 0.785129, auc_no_ext: 0.785129.
Fri Sep 11 10:46:43 2020 Fold 4, Epoch 26, lr: 0.0000215, train loss: 0.24808, valid loss: 0.62469, acc: 80.9677, auc: 0.784557, auc_no_ext: 0.784557.
