Mon Sep 14 05:10:33 2020 Fold 3, Epoch 21, lr: 0.0000797, train loss: 0.35163, valid loss: 0.24855, Acc: 89.0625, AUC: 0.955349.
Mon Sep 14 05:14:43 2020 Fold 3, Epoch 22, lr: 0.0000658, train loss: 0.33794, valid loss: 0.22396, Acc: 89.3750, AUC: 0.962198.
Mon Sep 14 05:18:53 2020 Fold 3, Epoch 23, lr: 0.0000529, train loss: 0.32844, valid loss: 0.18979, Acc: 93.1250, AUC: 0.973630.
Mon Sep 14 05:23:02 2020 Fold 3, Epoch 24, lr: 0.0000411, train loss: 0.31693, valid loss: 0.18842, Acc: 92.5000, AUC: 0.975302.
Mon Sep 14 05:27:12 2020 Fold 3, Epoch 25, lr: 0.0000306, train loss: 0.31048, valid loss: 0.20344, Acc: 91.5625, AUC: 0.970341.
Mon Sep 14 05:31:21 2020 Fold 3, Epoch 26, lr: 0.0000215, train loss: 0.30384, valid loss: 0.18967, Acc: 92.5000, AUC: 0.972066.
Mon Sep 14 05:35:31 2020 Fold 3, Epoch 27, lr: 0.0000139, train loss: 0.30894, valid loss: 0.18814, Acc: 92.8125, AUC: 0.970826.
Mon Sep 14 05:39:40 2020 Fold 3, Epoch 28, lr: 0.0000079, train loss: 0.31060, valid loss: 0.19352, Acc: 92.8125, AUC: 0.968130.
Mon Sep 14 05:43:50 2020 Fold 3, Epoch 29, lr: 0.0000035, train loss: 0.29551, valid loss: 0.20003, Acc: 90.6250, AUC: 0.970718.
Mon Sep 14 05:47:59 2020 Fold 3, Epoch 30, lr: 0.0000009, train loss: 0.30716, valid loss: 0.19886, Acc: 91.8750, AUC: 0.967537.
Mon Sep 14 05:52:10 2020 Fold 4, Epoch 1, lr: 0.0000300, train loss: 0.52482, valid loss: 0.47111, Acc: 80.0633, AUC: 0.717510.
Mon Sep 14 05:56:21 2020 Fold 4, Epoch 2, lr: 0.0003000, train loss: 0.51082, valid loss: 0.46820, Acc: 79.7468, AUC: 0.718502.
Mon Sep 14 06:00:31 2020 Fold 4, Epoch 3, lr: 0.0002991, train loss: 0.49376, valid loss: 0.46176, Acc: 78.1646, AUC: 0.730097.
Mon Sep 14 06:04:46 2020 Fold 4, Epoch 4, lr: 0.0002965, train loss: 0.49283, valid loss: 0.51029, Acc: 77.8481, AUC: 0.621342.
Mon Sep 14 06:09:01 2020 Fold 4, Epoch 5, lr: 0.0002921, train loss: 0.48131, valid loss: 0.57814, Acc: 79.4304, AUC: 0.707713.
Mon Sep 14 06:13:16 2020 Fold 4, Epoch 6, lr: 0.0002861, train loss: 0.47216, valid loss: 0.44403, Acc: 79.7468, AUC: 0.736235.
Mon Sep 14 06:17:31 2020 Fold 4, Epoch 7, lr: 0.0002785, train loss: 0.46814, valid loss: 0.45792, Acc: 77.2152, AUC: 0.739924.
Mon Sep 14 06:21:46 2020 Fold 4, Epoch 8, lr: 0.0002694, train loss: 0.45987, valid loss: 0.48321, Acc: 79.7468, AUC: 0.695809.
Mon Sep 14 06:26:01 2020 Fold 4, Epoch 9, lr: 0.0002589, train loss: 0.46530, valid loss: 0.48539, Acc: 79.4304, AUC: 0.686570.
Mon Sep 14 06:30:16 2020 Fold 4, Epoch 10, lr: 0.0002471, train loss: 0.44378, valid loss: 0.48457, Acc: 77.2152, AUC: 0.711000.
Mon Sep 14 06:34:31 2020 Fold 4, Epoch 11, lr: 0.0002342, train loss: 0.43839, valid loss: 0.50735, Acc: 79.7468, AUC: 0.684462.
Mon Sep 14 06:38:46 2020 Fold 4, Epoch 12, lr: 0.0002203, train loss: 0.42949, valid loss: 0.58603, Acc: 79.4304, AUC: 0.735429.
Mon Sep 14 06:43:01 2020 Fold 4, Epoch 13, lr: 0.0002055, train loss: 0.40153, valid loss: 0.52271, Acc: 78.1646, AUC: 0.734933.
Mon Sep 14 06:47:16 2020 Fold 4, Epoch 14, lr: 0.0001901, train loss: 0.37454, valid loss: 0.51268, Acc: 80.6962, AUC: 0.775422.
Mon Sep 14 06:51:31 2020 Fold 4, Epoch 15, lr: 0.0001743, train loss: 0.39215, valid loss: 0.52217, Acc: 80.3797, AUC: 0.762339.
Mon Sep 14 06:55:46 2020 Fold 4, Epoch 16, lr: 0.0001581, train loss: 0.38094, valid loss: 0.47438, Acc: 78.7975, AUC: 0.770337.
Mon Sep 14 07:00:01 2020 Fold 4, Epoch 17, lr: 0.0001419, train loss: 0.35643, valid loss: 0.40499, Acc: 83.5443, AUC: 0.814918.
Mon Sep 14 07:04:17 2020 Fold 4, Epoch 18, lr: 0.0001257, train loss: 0.36110, valid loss: 0.41656, Acc: 81.0127, AUC: 0.806300.
Mon Sep 14 07:08:31 2020 Fold 4, Epoch 19, lr: 0.0001099, train loss: 0.34779, valid loss: 0.47529, Acc: 82.5949, AUC: 0.791667.
Mon Sep 14 07:12:46 2020 Fold 4, Epoch 20, lr: 0.0000945, train loss: 0.34345, valid loss: 0.44942, Acc: 82.2785, AUC: 0.799913.
Mon Sep 14 07:17:01 2020 Fold 4, Epoch 21, lr: 0.0000797, train loss: 0.33061, valid loss: 0.48310, Acc: 82.2785, AUC: 0.783296.
Mon Sep 14 07:21:15 2020 Fold 4, Epoch 22, lr: 0.0000658, train loss: 0.31755, valid loss: 0.46688, Acc: 83.2278, AUC: 0.780816.
Mon Sep 14 07:25:30 2020 Fold 4, Epoch 23, lr: 0.0000529, train loss: 0.31181, valid loss: 0.45510, Acc: 82.9114, AUC: 0.775422.
Mon Sep 14 07:29:45 2020 Fold 4, Epoch 24, lr: 0.0000411, train loss: 0.31089, valid loss: 0.46408, Acc: 82.5949, AUC: 0.785900.
Mon Sep 14 07:34:00 2020 Fold 4, Epoch 25, lr: 0.0000306, train loss: 0.30619, valid loss: 0.54498, Acc: 79.4304, AUC: 0.773624.
Mon Sep 14 07:38:16 2020 Fold 4, Epoch 26, lr: 0.0000215, train loss: 0.28856, valid loss: 0.46682, Acc: 82.5949, AUC: 0.773872.
Mon Sep 14 07:42:32 2020 Fold 4, Epoch 27, lr: 0.0000139, train loss: 0.27703, valid loss: 0.46643, Acc: 82.9114, AUC: 0.783668.
Mon Sep 14 07:46:47 2020 Fold 4, Epoch 28, lr: 0.0000079, train loss: 0.28569, valid loss: 0.48103, Acc: 83.8608, AUC: 0.777158.
Mon Sep 14 07:51:02 2020 Fold 4, Epoch 29, lr: 0.0000035, train loss: 0.28959, valid loss: 0.47324, Acc: 82.2785, AUC: 0.771143.
Mon Sep 14 07:55:17 2020 Fold 4, Epoch 30, lr: 0.0000009, train loss: 0.30606, valid loss: 0.47923, Acc: 83.2278, AUC: 0.766183.
Mon Sep 14 07:59:33 2020 Fold 5, Epoch 1, lr: 0.0000300, train loss: 0.52227, valid loss: 0.49661, Acc: 76.2987, AUC: 0.779605.
Mon Sep 14 08:03:49 2020 Fold 5, Epoch 2, lr: 0.0003000, train loss: 0.51344, valid loss: 0.49097, Acc: 78.5714, AUC: 0.772686.
Mon Sep 14 08:08:04 2020 Fold 5, Epoch 3, lr: 0.0002991, train loss: 0.48632, valid loss: 0.49847, Acc: 74.6753, AUC: 0.723174.
Mon Sep 14 08:12:20 2020 Fold 5, Epoch 4, lr: 0.0002965, train loss: 0.47989, valid loss: 0.52753, Acc: 75.0000, AUC: 0.713759.
Mon Sep 14 08:16:36 2020 Fold 5, Epoch 5, lr: 0.0002921, train loss: 0.48361, valid loss: 0.49125, Acc: 78.5714, AUC: 0.777110.
Mon Sep 14 08:20:51 2020 Fold 5, Epoch 6, lr: 0.0002861, train loss: 0.47874, valid loss: 0.45849, Acc: 76.2987, AUC: 0.805978.
Mon Sep 14 08:25:07 2020 Fold 5, Epoch 7, lr: 0.0002785, train loss: 0.46580, valid loss: 0.45468, Acc: 77.5974, AUC: 0.815733.
Mon Sep 14 08:29:22 2020 Fold 5, Epoch 8, lr: 0.0002694, train loss: 0.45636, valid loss: 0.45214, Acc: 79.5455, AUC: 0.800250.
Mon Sep 14 08:33:37 2020 Fold 5, Epoch 9, lr: 0.0002589, train loss: 0.44685, valid loss: 0.44557, Acc: 81.1688, AUC: 0.827189.
Mon Sep 14 08:37:52 2020 Fold 5, Epoch 10, lr: 0.0002471, train loss: 0.43087, valid loss: 0.43790, Acc: 83.1169, AUC: 0.796847.
Mon Sep 14 08:42:08 2020 Fold 5, Epoch 11, lr: 0.0002342, train loss: 0.43192, valid loss: 0.40209, Acc: 84.4156, AUC: 0.835640.
Mon Sep 14 08:46:23 2020 Fold 5, Epoch 12, lr: 0.0002203, train loss: 0.41736, valid loss: 0.40277, Acc: 83.7662, AUC: 0.852824.
Mon Sep 14 08:50:39 2020 Fold 5, Epoch 13, lr: 0.0002055, train loss: 0.40868, valid loss: 0.42956, Acc: 84.0909, AUC: 0.817037.
Mon Sep 14 08:54:55 2020 Fold 5, Epoch 14, lr: 0.0001901, train loss: 0.38403, valid loss: 0.39797, Acc: 82.7922, AUC: 0.856511.
Mon Sep 14 08:59:10 2020 Fold 5, Epoch 15, lr: 0.0001743, train loss: 0.39623, valid loss: 0.43780, Acc: 84.0909, AUC: 0.792763.
Mon Sep 14 09:03:26 2020 Fold 5, Epoch 16, lr: 0.0001581, train loss: 0.36765, valid loss: 0.45041, Acc: 84.0909, AUC: 0.823673.
Mon Sep 14 09:07:42 2020 Fold 5, Epoch 17, lr: 0.0001419, train loss: 0.36282, valid loss: 0.42899, Acc: 83.7662, AUC: 0.797017.
Mon Sep 14 09:11:57 2020 Fold 5, Epoch 18, lr: 0.0001257, train loss: 0.34873, valid loss: 0.49235, Acc: 84.0909, AUC: 0.807169.
